"","Installed Capacity (MWelec)","tech","Ref ID","Date","run","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_planning_date","passed_connection","passed_connection_time","passed_connection_time_wk","passed_connection_date","passed_construction","passed_construction_time","passed_construction_time_wk","passed_construction_date"
"1286",0.3,"Wind Onshore",7346,2027-01-01,5,"Completed","Planning",FALSE,5356800,8.85714285714286,2027-03-04,TRUE,2150,307.142857142857,2033-01-21,TRUE,25315200,41.8571428571429,2033-11-10
"1287",NA,"Solar Photovoltaics",14126,2027-01-01,5,"Completed","Planning",TRUE,72057600,119.142857142857,2029-04-14,FALSE,401,57.2857142857143,2030-05-20,TRUE,2419200,4,2030-06-17
"1288",0.25,"Wind Onshore",9675,2027-02-01,5,"Completed","Planning",TRUE,13564800,22.4285714285714,2027-07-08,TRUE,640,91.4285714285714,2029-04-08,TRUE,28857600,47.7142857142857,2030-03-08
"1289",5,"Wind Onshore",3112,2027-02-01,5,"Completed","Planning",FALSE,50025600,82.7142857142857,2028-09-02,TRUE,568,81.1428571428571,2030-03-24,TRUE,34300800,56.7142857142857,2031-04-25
"1290",NA,"Solar Photovoltaics",17711,2027-02-01,5,"Completed","Planning",TRUE,16416000,27.1428571428571,2027-08-10,FALSE,563,80.4285714285714,2029-02-23,TRUE,5788800,9.57142857142857,2029-05-01
"1291",0.3,"Wind Onshore",7680,2027-03-01,5,"Completed","Planning",FALSE,137635200,227.571428571429,2031-07-11,TRUE,1558,222.571428571429,2035-10-16,TRUE,12614400,20.8571428571429,2036-03-10
"1292",0.3,"Wind Onshore",7612,2027-03-01,5,"Completed","Planning",TRUE,18921600,31.2857142857143,2027-10-06,TRUE,480,68.5714285714286,2029-01-28,TRUE,44323200,73.2857142857143,2030-06-25
"1293",6.2,"Solar Photovoltaics",5614,2027-03-01,5,"Completed","Planning",TRUE,40435200,66.8571428571429,2028-06-11,TRUE,130,18.5714285714286,2028-10-19,TRUE,8640000,14.2857142857143,2029-01-27
"1294",22,"Wind Onshore",4563,2027-04-01,5,"Completed","Planning",FALSE,25315200,41.8571428571429,2028-01-19,TRUE,1889,269.857142857143,2033-03-22,TRUE,16588800,27.4285714285714,2033-09-30
"1295",5,"Wind Onshore",3097,2027-04-01,5,"Completed","Planning",TRUE,91324800,151,2030-02-21,TRUE,239,34.1428571428571,2030-10-18,TRUE,0,0,2030-10-18
"1296",25.7,"Solar Photovoltaics",4954,2027-04-01,5,"Completed","Planning",TRUE,57542400,95.1428571428572,2029-01-26,TRUE,503,71.8571428571428,2030-06-13,TRUE,2419200,4,2030-07-11
"1297",0.3,"Wind Onshore",7673,2027-05-01,5,"Completed","Planning",TRUE,18403200,30.4285714285714,2027-11-30,TRUE,1740,248.571428571429,2032-09-04,TRUE,16588800,27.4285714285714,2033-03-15
"1298",0.25,"Wind Onshore",9713,2027-05-01,5,"Completed","Planning",TRUE,51926400,85.8571428571429,2028-12-22,TRUE,853,121.857142857143,2031-04-24,TRUE,52531200,86.8571428571429,2032-12-22
"1299",6.4,"Solar Photovoltaics",5977,2027-05-01,5,"Completed","Planning",TRUE,10022400,16.5714285714286,2027-08-25,TRUE,420,60,2028-10-18,TRUE,6825600,11.2857142857143,2029-01-05
"1300",18.4,"Wind Onshore",5474,2027-06-01,5,"Completed","Planning",FALSE,50112000,82.8571428571429,2029-01-01,TRUE,2295,327.857142857143,2035-04-15,TRUE,5270400,8.71428571428572,2035-06-15
"1301",NA,"Solar Photovoltaics",17711,2027-06-01,5,"Completed","Planning",TRUE,30672000,50.7142857142857,2028-05-21,TRUE,401,57.2857142857143,2029-06-26,TRUE,4665600,7.71428571428571,2029-08-19
"1302",5,"Wind Onshore",3122,2027-07-01,5,"Completed","Planning",TRUE,267840000,442.857142857143,2035-12-26,TRUE,860,122.857142857143,2038-05-04,TRUE,54259200,89.7142857142857,2040-01-22
"1303",6.7,"Solar Photovoltaics",5463,2027-07-01,5,"Completed","Planning",TRUE,16934400,28,2028-01-13,FALSE,420,60,2029-03-08,TRUE,5702400,9.42857142857143,2029-05-13
"1304",0.3,"Wind Onshore",7346,2027-08-01,5,"Completed","Planning",TRUE,36806400,60.8571428571429,2028-09-30,FALSE,809,115.571428571429,2030-12-18,TRUE,78883200,130.428571428571,2033-06-18
"1305",29.9,"Solar Photovoltaics",16337,2027-08-01,5,"Completed","Planning",TRUE,9676800,16,2027-11-21,TRUE,272,38.8571428571429,2028-08-19,TRUE,11318400,18.7142857142857,2028-12-28
"1306",0.66,"Wind Onshore",14112,2027-09-01,5,"Completed","Planning",TRUE,146534400,242.285714285714,2032-04-23,TRUE,1069,152.714285714286,2035-03-28,TRUE,27388800,45.2857142857143,2036-02-08
"1307",10,"Solar Photovoltaics",5435,2027-09-01,5,"Completed","Planning",TRUE,15292800,25.2857142857143,2028-02-25,TRUE,401,57.2857142857143,2029-04-01,TRUE,5097600,8.42857142857143,2029-05-30
"1308",0.3,"Wind Onshore",7768,2027-10-01,5,"Completed","Planning",TRUE,83980800,138.857142857143,2030-05-30,TRUE,1889,269.857142857143,2035-08-01,TRUE,8726400,14.4285714285714,2035-11-10
"1309",10.9,"Solar Photovoltaics",5439,2027-10-01,5,"Completed","Planning",TRUE,9936000,16.4285714285714,2028-01-24,TRUE,503,71.8571428571428,2029-06-10,TRUE,5097600,8.42857142857143,2029-08-08
"1310",0.25,"Wind Onshore",8236,2027-11-01,5,"Completed","Planning",TRUE,143510400,237.285714285714,2032-05-19,TRUE,240,34.2857142857143,2033-01-14,TRUE,21427200,35.4285714285714,2033-09-19
"1311",22,"Wind Onshore",4563,2027-11-01,5,"Completed","Planning",TRUE,137635200,227.571428571429,2032-03-12,FALSE,568,81.1428571428571,2033-10-01,TRUE,32140800,53.1428571428571,2034-10-08
"1312",13.5,"Solar Photovoltaics",2236,2027-11-01,5,"Completed","Planning",TRUE,25488000,42.1428571428571,2028-08-22,TRUE,603,86.1428571428571,2030-04-17,TRUE,12960000,21.4285714285714,2030-09-14
"1313",18.4,"Wind Onshore",4047,2027-12-01,5,"Completed","Planning",TRUE,62467200,103.285714285714,2029-11-23,TRUE,2159,308.428571428571,2035-10-22,TRUE,29548800,48.8571428571429,2036-09-28
"1314",13.5,"Solar Photovoltaics",2236,2027-12-01,5,"Completed","Planning",FALSE,57542400,95.1428571428572,2029-09-27,TRUE,528,75.4285714285714,2031-03-09,TRUE,22377600,37,2031-11-23
"1315",0.3,"Wind Onshore",7407,2028-01-01,5,"Completed","Planning",TRUE,142041600,234.857142857143,2032-07-02,TRUE,1069,152.714285714286,2035-06-06,TRUE,15811200,26.1428571428571,2035-12-06
"1316",6.9,"Wind Onshore",3849,2028-01-01,5,"Completed","Planning",TRUE,32832000,54.2857142857143,2029-01-15,TRUE,2150,307.142857142857,2034-12-05,TRUE,36806400,60.8571428571429,2036-02-04
"1317",39.5,"Solar Photovoltaics",6829,2028-01-01,5,"Completed","Planning",TRUE,72057600,119.142857142857,2030-04-14,TRUE,313,44.7142857142857,2031-02-21,TRUE,6307200,10.4285714285714,2031-05-05
"1318",0.3,"Wind Onshore",7615,2028-02-01,5,"Completed","Planning",FALSE,7689600,12.7142857142857,2028-04-30,TRUE,1691,241.571428571429,2032-12-16,TRUE,29548800,48.8571428571429,2033-11-23
"1319",9,"Wind Onshore",3168,2028-02-01,5,"Completed","Planning",TRUE,30153600,49.8571428571429,2029-01-15,TRUE,2646,378,2036-04-14,TRUE,7862400,13,2036-07-14
"1320",2.5,"Solar Photovoltaics",16454,2028-02-01,5,"Completed","Planning",TRUE,2678400,4.42857142857143,2028-03-03,TRUE,486,69.4285714285714,2029-07-02,TRUE,5616000,9.28571428571429,2029-09-05
"1321",2,"Wind Onshore",4812,2028-03-01,5,"Completed","Planning",TRUE,118886400,196.571428571429,2031-12-07,TRUE,825,117.857142857143,2034-03-11,TRUE,17193600,28.4285714285714,2034-09-26
"1322",5,"Wind Onshore",3097,2028-03-01,5,"Completed","Planning",FALSE,16416000,27.1428571428571,2028-09-07,FALSE,1466,209.428571428571,2032-09-12,TRUE,28425600,47,2033-08-07
"1323",11.7,"Wind Onshore",3244,2028-03-01,5,"Completed","Planning",TRUE,146620800,242.428571428571,2032-10-23,TRUE,687,98.1428571428571,2034-09-10,TRUE,33696000,55.7142857142857,2035-10-05
"1324",0.15,"Solar Photovoltaics",15229,2028-03-01,5,"Completed","Planning",TRUE,16070400,26.5714285714286,2028-09-03,TRUE,646,92.2857142857143,2030-06-11,TRUE,12960000,21.4285714285714,2030-11-08
"1325",10,"Wind Onshore",2888,2028-04-01,5,"Completed","Planning",TRUE,91584000,151.428571428571,2031-02-25,TRUE,1542,220.285714285714,2035-05-17,TRUE,17193600,28.4285714285714,2035-12-02
"1326",9,"Wind Onshore",4688,2028-04-01,5,"Completed","Planning",TRUE,211420800,349.571428571429,2034-12-13,TRUE,40,5.71428571428571,2035-01-22,TRUE,52531200,86.8571428571429,2036-09-21
"1327",20,"Solar Photovoltaics",17260,2028-04-01,5,"Completed","Planning",TRUE,2678400,4.42857142857143,2028-05-02,TRUE,486,69.4285714285714,2029-08-31,TRUE,2419200,4,2029-09-28
"1328",2.3,"Wind Onshore",6353,2028-05-01,5,"Completed","Planning",TRUE,43200000,71.4285714285714,2029-09-13,TRUE,1,0.142857142857143,2029-09-14,TRUE,32745600,54.1428571428571,2030-09-28
"1329",0.2,"Wind Onshore",7801,2028-05-01,5,"Completed","Planning",TRUE,9590400,15.8571428571429,2028-08-20,TRUE,986,140.857142857143,2031-05-03,TRUE,41299200,68.2857142857143,2032-08-23
"1330",3,"Solar Photovoltaics",6292,2028-05-01,5,"Completed","Planning",TRUE,17020800,28.1428571428571,2028-11-14,TRUE,603,86.1428571428571,2030-07-10,TRUE,5270400,8.71428571428572,2030-09-09
"1331",NA,"Wind Onshore",8872,2028-06-01,5,"Completed","Planning",FALSE,26179200,43.2857142857143,2029-03-31,FALSE,422,60.2857142857143,2030-05-27,TRUE,-12268800,-20.2857142857143,2030-01-05
"1332",2.5,"Wind Onshore",3954,2028-06-01,5,"Completed","Planning",TRUE,28598400,47.2857142857143,2029-04-28,FALSE,809,115.571428571429,2031-07-16,TRUE,59356800,98.1428571428572,2033-06-02
"1333",NA,"Solar Photovoltaics",17468,2028-06-01,5,"Completed","Planning",TRUE,5443200,9,2028-08-03,TRUE,603,86.1428571428571,2030-03-29,TRUE,18316800,30.2857142857143,2030-10-27
"1334",2,"Solar Photovoltaics",16451,2028-06-01,5,"Completed","Planning",TRUE,12528000,20.7142857142857,2028-10-24,TRUE,779,111.285714285714,2030-12-12,TRUE,11318400,18.7142857142857,2031-04-22
"1335",NA,"Wind Onshore",17426,2028-07-01,5,"Completed","Planning",FALSE,7084800,11.7142857142857,2028-09-21,TRUE,480,68.5714285714286,2030-01-14,TRUE,-12268800,-20.2857142857143,2029-08-25
"1336",13.8,"Wind Onshore",2716,2028-07-01,5,"Completed","Planning",TRUE,353980800,585.285714285714,2039-09-19,TRUE,1623,231.857142857143,2044-02-28,TRUE,5356800,8.85714285714286,2044-04-30
"1337",1,"Solar Photovoltaics",7744,2028-07-01,5,"Completed","Planning",TRUE,26006400,43,2029-04-28,TRUE,528,75.4285714285714,2030-10-08,TRUE,9849600,16.2857142857143,2031-01-30
"1338",25,"Solar Photovoltaics",5967,2028-07-01,5,"Completed","Planning",TRUE,14515200,24,2028-12-16,TRUE,130,18.5714285714286,2029-04-25,TRUE,5788800,9.57142857142857,2029-07-01
"1339",27,"Wind Onshore",4650,2028-08-01,5,"Completed","Planning",TRUE,89251200,147.571428571429,2031-05-31,TRUE,1141,163,2034-07-15,TRUE,34300800,56.7142857142857,2035-08-16
"1340",0.6,"Wind Onshore",13996,2028-08-01,5,"Completed","Planning",TRUE,195782400,323.714285714286,2034-10-15,TRUE,752,107.428571428571,2036-11-05,TRUE,28684800,47.4285714285714,2037-10-03
"1341",10,"Solar Photovoltaics",5435,2028-08-01,5,"Completed","Planning",TRUE,16070400,26.5714285714286,2029-02-03,TRUE,401,57.2857142857143,2030-03-11,TRUE,27648000,45.7142857142857,2031-01-25
"1342",6.4,"Solar Photovoltaics",5977,2028-08-01,5,"Completed","Planning",TRUE,12528000,20.7142857142857,2028-12-24,TRUE,486,69.4285714285714,2030-04-24,TRUE,4665600,7.71428571428571,2030-06-17
"1343",13.8,"Wind Onshore",4190,2028-09-01,5,"Completed","Planning",TRUE,39657600,65.5714285714286,2029-12-04,FALSE,932,133.142857142857,2032-06-23,TRUE,19612800,32.4285714285714,2033-02-05
"1344",NA,"Wind Onshore",16336,2028-09-01,5,"Completed","Planning",TRUE,30153600,49.8571428571429,2029-08-16,FALSE,1816,259.428571428571,2034-08-06,TRUE,65232000,107.857142857143,2036-08-30
"1345",10,"Solar Photovoltaics",5435,2028-09-01,5,"Completed","Planning",TRUE,30672000,50.7142857142857,2029-08-22,TRUE,387,55.2857142857143,2030-09-13,TRUE,18316800,30.2857142857143,2031-04-13
"1346",0.5,"Wind Onshore",7682,2028-10-01,5,"Completed","Planning",FALSE,44064000,72.8571428571429,2030-02-23,TRUE,1069,152.714285714286,2033-01-27,TRUE,28425600,47,2033-12-22
"1347",4.8,"Solar Photovoltaics",1296,2028-10-01,5,"Completed","Planning",TRUE,20995200,34.7142857142857,2029-06-01,TRUE,401,57.2857142857143,2030-07-07,TRUE,9849600,16.2857142857143,2030-10-29
"1348",NA,"Wind Onshore",18443,2028-11-01,5,"Completed","Planning",FALSE,98755200,163.285714285714,2031-12-19,TRUE,240,34.2857142857143,2032-08-15,TRUE,36201600,59.8571428571429,2033-10-08
"1349",0.25,"Wind Onshore",9670,2028-11-01,5,"Completed","Planning",TRUE,68688000,113.571428571429,2031-01-05,TRUE,986,140.857142857143,2033-09-17,TRUE,34732800,57.4285714285714,2034-10-24
"1350",4.8,"Solar Photovoltaics",1523,2028-11-01,5,"Completed","Planning",TRUE,13392000,22.1428571428571,2029-04-05,TRUE,513,73.2857142857143,2030-08-31,TRUE,5270400,8.71428571428572,2030-10-31
"1351",NA,"Solar Photovoltaics",17711,2028-11-01,5,"Completed","Planning",FALSE,17020800,28.1428571428571,2029-05-17,TRUE,879,125.571428571429,2031-10-13,TRUE,18316800,30.2857142857143,2032-05-12
"1352",20,"Wind Onshore",2959,2028-12-01,5,"Completed","Planning",FALSE,19353600,32,2029-07-13,TRUE,1895,270.714285714286,2034-09-20,TRUE,31536000,52.1428571428571,2035-09-20
"1353",0.9,"Wind Onshore",13670,2028-12-01,5,"Completed","Planning",TRUE,10972800,18.1428571428571,2029-04-07,TRUE,1595,227.857142857143,2033-08-19,TRUE,25315200,41.8571428571429,2034-06-08
"1354",NA,"Solar Photovoltaics",14126,2028-12-01,5,"Completed","Planning",FALSE,4924800,8.14285714285714,2029-01-27,TRUE,503,71.8571428571428,2030-06-14,TRUE,5616000,9.28571428571429,2030-08-18
"1355",7,"Solar Photovoltaics",5331,2028-12-01,5,"Completed","Planning",TRUE,16070400,26.5714285714286,2029-06-05,TRUE,563,80.4285714285714,2030-12-20,TRUE,2419200,4,2031-01-17
"1356",0.3,"Wind Onshore",7615,2029-01-01,5,"Completed","Planning",TRUE,44409600,73.4285714285714,2030-05-30,FALSE,2251,321.571428571429,2036-07-28,TRUE,37584000,62.1428571428571,2037-10-06
"1357",2.5,"Wind Onshore",3954,2029-01-01,5,"Completed","Planning",FALSE,116985600,193.428571428571,2032-09-16,TRUE,736,105.142857142857,2034-09-22,TRUE,50716800,83.8571428571429,2036-05-01
"1358",13.8,"Wind Onshore",4564,2029-01-01,5,"Completed","Planning",TRUE,83980800,138.857142857143,2031-08-31,TRUE,3297,471,2040-09-09,TRUE,28425600,47,2041-08-04
"1359",NA,"Solar Photovoltaics",17312,2029-01-01,5,"Completed","Planning",TRUE,17020800,28.1428571428571,2029-07-17,FALSE,130,18.5714285714286,2029-11-24,TRUE,5270400,8.71428571428572,2030-01-24
"1360",0.7,"Solar Photovoltaics",17115,2029-01-01,5,"Completed","Planning",TRUE,5356800,8.85714285714286,2029-03-04,FALSE,563,80.4285714285714,2030-09-18,TRUE,8899200,14.7142857142857,2030-12-30
"1361",20,"Wind Onshore",2959,2029-02-01,5,"Completed","Planning",TRUE,124416000,205.714285714286,2033-01-11,TRUE,414,59.1428571428571,2034-03-01,TRUE,26265600,43.4285714285714,2034-12-30
"1362",25,"Wind Onshore",7530,2029-02-01,5,"Completed","Planning",FALSE,69724800,115.285714285714,2031-04-19,FALSE,1889,269.857142857143,2036-06-20,TRUE,31536000,52.1428571428571,2037-06-20
"1363",9.2,"Wind Onshore",6186,2029-02-01,5,"Completed","Planning",TRUE,42076800,69.5714285714286,2030-06-03,TRUE,1069,152.714285714286,2033-05-07,TRUE,14428800,23.8571428571429,2033-10-21
"1364",NA,"Solar Photovoltaics",17312,2029-02-01,5,"Completed","Planning",FALSE,2678400,4.42857142857143,2029-03-04,FALSE,528,75.4285714285714,2030-08-14,TRUE,22377600,37,2031-04-30
"1365",6.4,"Solar Photovoltaics",5977,2029-02-01,5,"Completed","Planning",TRUE,21513600,35.5714285714286,2029-10-08,TRUE,486,69.4285714285714,2031-02-06,TRUE,27648000,45.7142857142857,2031-12-23
"1366",5.1,"Wind Onshore",2927,2029-03-01,5,"Completed","Planning",TRUE,27907200,46.1428571428571,2030-01-18,TRUE,825,117.857142857143,2032-04-22,TRUE,68688000,113.571428571429,2034-06-26
"1367",0.15,"Wind Onshore",8431,2029-03-01,5,"Completed","Planning",TRUE,22896000,37.8571428571429,2029-11-21,TRUE,422,60.2857142857143,2031-01-17,TRUE,14428800,23.8571428571429,2031-07-03
"1368",17.5,"Wind Onshore",3131,2029-03-01,5,"Completed","Planning",TRUE,51926400,85.8571428571429,2030-10-23,TRUE,1069,152.714285714286,2033-09-26,TRUE,29548800,48.8571428571429,2034-09-03
"1369",6.2,"Solar Photovoltaics",5614,2029-03-01,5,"Completed","Planning",TRUE,27993600,46.2857142857143,2030-01-19,TRUE,646,92.2857142857143,2031-10-27,TRUE,6307200,10.4285714285714,2032-01-08
"1370",NA,"Wind Onshore",16349,2029-04-01,5,"Completed","Planning",TRUE,26092800,43.1428571428571,2030-01-28,FALSE,398,56.8571428571429,2031-03-02,TRUE,36806400,60.8571428571429,2032-05-01
"1371",0.3,"Wind Onshore",7931,2029-04-01,5,"Completed","Planning",TRUE,49593600,82,2030-10-27,FALSE,480,68.5714285714286,2032-02-19,TRUE,28857600,47.7142857142857,2033-01-18
"1372",0.3,"Wind Onshore",7649,2029-04-01,5,"Completed","Planning",FALSE,211420800,349.571428571429,2035-12-13,TRUE,932,133.142857142857,2038-07-02,TRUE,26265600,43.4285714285714,2039-05-02
"1373",3.5,"Solar Photovoltaics",18060,2029-04-01,5,"Completed","Planning",TRUE,27993600,46.2857142857143,2030-02-19,TRUE,130,18.5714285714286,2030-06-29,TRUE,5097600,8.42857142857143,2030-08-27
"1374",10,"Wind Onshore",2888,2029-05-01,5,"Completed","Planning",TRUE,224121600,370.571428571429,2036-06-07,TRUE,1549,221.285714285714,2040-09-03,TRUE,12614400,20.8571428571429,2041-01-27
"1375",0.8,"Wind Onshore",7273,2029-05-01,5,"Completed","Planning",TRUE,119923200,198.285714285714,2033-02-17,TRUE,1659,237,2037-09-03,TRUE,36892800,61,2038-11-04
"1376",8.5,"Solar Photovoltaics",5952,2029-05-01,5,"Completed","Planning",TRUE,17020800,28.1428571428571,2029-11-14,FALSE,503,71.8571428571428,2031-04-01,TRUE,27648000,45.7142857142857,2032-02-15
"1377",9,"Wind Onshore",3113,2029-06-01,5,"Completed","Planning",TRUE,29548800,48.8571428571429,2030-05-09,TRUE,773,110.428571428571,2032-06-20,TRUE,30067200,49.7142857142857,2033-06-03
"1378",0.3,"Wind Onshore",7664,2029-06-01,5,"Completed","Planning",TRUE,51926400,85.8571428571429,2031-01-23,TRUE,860,122.857142857143,2033-06-01,TRUE,54259200,89.7142857142857,2035-02-19
"1379",3.8,"Solar Photovoltaics",1350,2029-06-01,5,"Completed","Planning",TRUE,14601600,24.1428571428571,2029-11-17,TRUE,528,75.4285714285714,2031-04-29,TRUE,5788800,9.57142857142857,2031-07-05
"1380",6.7,"Solar Photovoltaics",5463,2029-06-01,5,"Completed","Planning",TRUE,16848000,27.8571428571429,2029-12-13,TRUE,779,111.285714285714,2032-01-31,TRUE,2419200,4,2032-02-28
"1381",0.9,"Wind Onshore",7418,2029-07-01,5,"Completed","Planning",TRUE,142041600,234.857142857143,2033-12-31,TRUE,940,134.285714285714,2036-07-28,TRUE,36892800,61,2037-09-28
"1382",9,"Wind Onshore",2719,2029-07-01,5,"Completed","Planning",TRUE,143510400,237.285714285714,2034-01-17,TRUE,2339,334.142857142857,2040-06-13,TRUE,29548800,48.8571428571429,2041-05-21
"1383",6.4,"Solar Photovoltaics",5977,2029-07-01,5,"Completed","Planning",TRUE,15292800,25.2857142857143,2029-12-25,TRUE,528,75.4285714285714,2031-06-06,TRUE,22377600,37,2032-02-20
"1384",6.2,"Solar Photovoltaics",5614,2029-07-01,5,"Completed","Planning",TRUE,56160000,92.8571428571429,2031-04-12,FALSE,495,70.7142857142857,2032-08-19,TRUE,6825600,11.2857142857143,2032-11-06
"1385",12.5,"Wind Onshore",4320,2029-08-01,5,"Completed","Planning",TRUE,244944000,405,2037-05-06,TRUE,687,98.1428571428571,2039-03-24,TRUE,68688000,113.571428571429,2041-05-27
"1386",6,"Wind Onshore",2718,2029-08-01,5,"Completed","Planning",FALSE,91584000,151.428571428571,2032-06-26,TRUE,1659,237,2037-01-10,TRUE,0,0,2037-01-10
"1387",0.3,"Wind Onshore",7615,2029-08-01,5,"Completed","Planning",TRUE,62294400,103,2031-07-23,TRUE,752,107.428571428571,2033-08-13,TRUE,38534400,63.7142857142857,2034-11-02
"1388",2,"Solar Photovoltaics",16445,2029-08-01,5,"Completed","Planning",TRUE,14601600,24.1428571428571,2030-01-17,FALSE,683,97.5714285714286,2031-12-01,TRUE,2419200,4,2031-12-29
"1389",0.25,"Wind Onshore",8266,2029-09-01,5,"Completed","Planning",TRUE,60134400,99.4285714285714,2031-07-29,TRUE,403,57.5714285714286,2032-09-04,TRUE,0,0,2032-09-04
"1390",15,"Wind Onshore",4156,2029-09-01,5,"Completed","Planning",TRUE,61948800,102.428571428571,2031-08-19,TRUE,66,9.42857142857143,2031-10-24,TRUE,15638400,25.8571428571429,2032-04-22
"1391",14,"Wind Onshore",2929,2029-09-01,5,"Completed","Planning",TRUE,109296000,180.714285714286,2033-02-17,TRUE,752,107.428571428571,2035-03-11,TRUE,32745600,54.1428571428571,2036-03-24
"1392",NA,"Solar Photovoltaics",10590,2029-09-01,5,"Completed","Planning",TRUE,10368000,17.1428571428571,2029-12-30,FALSE,130,18.5714285714286,2030-05-09,TRUE,5097600,8.42857142857143,2030-07-07
"1393",4.99,"Solar Photovoltaics",18205,2029-09-01,5,"Completed","Planning",FALSE,8467200,14,2029-12-08,TRUE,646,92.2857142857143,2031-09-15,TRUE,8899200,14.7142857142857,2031-12-27
"1394",0.3,"Wind Onshore",7504,2029-10-01,5,"Completed","Planning",FALSE,29894400,49.4285714285714,2030-09-12,TRUE,239,34.1428571428571,2031-05-09,TRUE,15811200,26.1428571428571,2031-11-08
"1395",25,"Wind Onshore",4112,2029-10-01,5,"Completed","Planning",TRUE,142041600,234.857142857143,2034-04-02,TRUE,1406,200.857142857143,2038-02-06,TRUE,59356800,98.1428571428572,2039-12-25
"1396",4.1,"Solar Photovoltaics",6325,2029-10-01,5,"Completed","Planning",FALSE,16416000,27.1428571428571,2030-04-09,TRUE,130,18.5714285714286,2030-08-17,TRUE,5616000,9.28571428571429,2030-10-21
"1397",27.6,"Wind Onshore",4652,2029-11-01,5,"Completed","Planning",TRUE,7689600,12.7142857142857,2030-01-29,TRUE,1889,269.857142857143,2035-04-02,TRUE,7862400,13,2035-07-02
"1398",9,"Wind Onshore",3113,2029-11-01,5,"Completed","Planning",FALSE,27907200,46.1428571428571,2030-09-20,TRUE,568,81.1428571428571,2032-04-10,TRUE,25315200,41.8571428571429,2033-01-28
"1399",25,"Solar Photovoltaics",6024,2029-11-01,5,"Completed","Planning",TRUE,20822400,34.4285714285714,2030-06-30,FALSE,528,75.4285714285714,2031-12-10,TRUE,6825600,11.2857142857143,2032-02-27
"1400",0.3,"Wind Onshore",17825,2029-12-01,5,"Completed","Planning",TRUE,29721600,49.1428571428571,2030-11-10,FALSE,940,134.285714285714,2033-06-07,TRUE,26352000,43.5714285714286,2034-04-08
"1401",4.9,"Solar Photovoltaics",6002,2029-12-01,5,"Completed","Planning",TRUE,36806400,60.8571428571429,2031-01-31,TRUE,603,86.1428571428571,2032-09-25,TRUE,5270400,8.71428571428572,2032-11-25
"1402",21.8,"Solar Photovoltaics",5184,2029-12-01,5,"Completed","Planning",TRUE,9936000,16.4285714285714,2030-03-26,TRUE,401,57.2857142857143,2031-05-01,TRUE,8640000,14.2857142857143,2031-08-09
"1403",1.5,"Wind Onshore",7213,2030-01-01,5,"Completed","Planning",TRUE,115689600,191.285714285714,2033-09-01,TRUE,947,135.285714285714,2036-04-05,TRUE,52531200,86.8571428571429,2037-12-04
"1404",15,"Wind Onshore",4654,2030-01-01,5,"Completed","Planning",TRUE,20822400,34.4285714285714,2030-08-30,TRUE,2150,307.142857142857,2036-07-19,TRUE,32140800,53.1428571428571,2037-07-26
"1405",20,"Wind Onshore",3253,2030-01-01,5,"Completed","Planning",TRUE,116985600,193.428571428571,2033-09-16,TRUE,480,68.5714285714286,2035-01-09,TRUE,28684800,47.4285714285714,2035-12-07
"1406",0.25,"Wind Onshore",8873,2030-01-01,5,"Completed","Planning",TRUE,18748800,31,2030-08-06,FALSE,2295,327.857142857143,2036-11-17,TRUE,32745600,54.1428571428571,2037-12-01
"1407",4.8,"Solar Photovoltaics",1523,2030-01-01,5,"Completed","Planning",TRUE,10022400,16.5714285714286,2030-04-27,TRUE,313,44.7142857142857,2031-03-06,TRUE,12960000,21.4285714285714,2031-08-03
"1408",6.5,"Solar Photovoltaics",1789,2030-01-01,5,"Completed","Planning",TRUE,27993600,46.2857142857143,2030-11-21,TRUE,387,55.2857142857143,2031-12-13,TRUE,22809600,37.7142857142857,2032-09-02
"1409",NA,"Wind Onshore",18380,2030-02-01,5,"Completed","Planning",TRUE,20822400,34.4285714285714,2030-09-30,TRUE,809,115.571428571429,2032-12-17,TRUE,19612800,32.4285714285714,2033-08-01
"1410",18.4,"Wind Onshore",3953,2030-02-01,5,"Completed","Planning",TRUE,44064000,72.8571428571429,2031-06-26,TRUE,239,34.1428571428571,2032-02-20,TRUE,26265600,43.4285714285714,2032-12-20
"1411",12,"Wind Onshore",4143,2030-02-01,5,"Completed","Planning",TRUE,125798400,208,2034-01-27,FALSE,809,115.571428571429,2036-04-15,TRUE,37584000,62.1428571428571,2037-06-24
"1412",0.66,"Wind Onshore",14112,2030-02-01,5,"Completed","Planning",TRUE,9590400,15.8571428571429,2030-05-23,TRUE,1069,152.714285714286,2033-04-26,TRUE,36806400,60.8571428571429,2034-06-26
"1413",25.2,"Solar Photovoltaics",5443,2030-02-01,5,"Completed","Planning",TRUE,56160000,92.8571428571429,2031-11-13,FALSE,387,55.2857142857143,2032-12-04,TRUE,18316800,30.2857142857143,2033-07-04
"1414",9,"Wind Onshore",6187,2030-03-01,5,"Completed","Planning",TRUE,35942400,59.4285714285714,2031-04-21,TRUE,630,90,2033-01-10,TRUE,-12268800,-20.2857142857143,2032-08-21
"1415",20.7,"Wind Onshore",6096,2030-03-01,5,"Completed","Planning",TRUE,22896000,37.8571428571429,2030-11-21,TRUE,2339,334.142857142857,2037-04-17,TRUE,32745600,54.1428571428571,2038-05-01
