"","Development Status (short)","Installed Capacity (MWelec)","Ref ID","Planning","Connection","Construction","date","passed_planning_date","passed_connection_date","passed_construction_date","Date","tech","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_connection","passed_connection_time","passed_connection_time_wk","passed_construction","passed_construction_time","passed_construction_time_wk","run"
"108","Awaiting Construction",0.3,16620,16848000,NA,NA,2024-05-28,2024-12-09,2026-04-09,2026-11-29,2024-05-28,"Solar Photovoltaics","Completed","Connection",TRUE,16848000,27.8571428571429,TRUE,486,69.4285714285714,TRUE,20217600,33.4285714285714,1
"109","Awaiting Construction",NA,16629,19526400,NA,NA,2024-05-28,2025-01-09,2030-03-13,2031-02-08,2024-05-28,"Wind Onshore","Completed","Connection",TRUE,19526400,32.2857142857143,TRUE,1889,269.857142857143,TRUE,28684800,47.4285714285714,1
"110","Awaiting Construction",NA,16715,5443200,NA,NA,2024-06-12,2024-08-14,2025-12-13,2026-05-12,2024-06-12,"Solar Photovoltaics","Completed","Connection",TRUE,5443200,9,TRUE,486,69.4285714285714,TRUE,12960000,21.4285714285714,1
"111","Awaiting Construction",NA,16716,5443200,NA,NA,2024-06-12,2024-08-14,2026-06-28,2027-05-14,2024-06-12,"Solar Photovoltaics","Completed","Connection",TRUE,5443200,9,FALSE,683,97.5714285714286,TRUE,27648000,45.7142857142857,1
"112","Awaiting Construction",NA,17468,2678400,NA,NA,2024-09-30,2024-10-31,2025-03-10,2025-04-07,2024-09-30,"Solar Photovoltaics","Completed","Connection",TRUE,2678400,4.42857142857143,FALSE,130,18.5714285714286,TRUE,2419200,4,1
"113","Under Construction",27,4650,35942400,1127,NA,2011-09-26,2012-11-15,2015-12-17,2016-09-16,2011-09-26,"Wind Onshore","Completed","Construction",TRUE,35942400,59.4285714285714,TRUE,1127,161,TRUE,23673600,39.1428571428571,1
"114","Appeal Lodged",0.3,7672,NA,NA,NA,2019-09-16,2022-09-10,2024-10-22,2025-08-23,2019-09-16,"Wind Onshore","Completed","Planning",TRUE,94176000,155.714285714286,FALSE,773,110.428571428571,TRUE,26352000,43.5714285714286,1
"115","Application Submitted",0.2,8166,NA,NA,NA,2020-12-21,2022-09-05,2022-09-06,2023-03-08,2020-12-21,"Wind Onshore","Completed","Planning",TRUE,53827200,89,TRUE,1,0.142857142857143,TRUE,15811200,26.1428571428571,1
"116","Application Submitted",0.25,8194,NA,NA,NA,2020-11-16,2021-04-11,2023-12-23,2024-11-19,2020-11-16,"Wind Onshore","Completed","Planning",TRUE,12614400,20.8571428571429,TRUE,986,140.857142857143,TRUE,28684800,47.4285714285714,1
"117","Application Submitted",NA,8224,NA,NA,NA,2020-10-01,2025-03-18,2030-03-08,2031-02-06,2020-10-01,"Wind Onshore","Completed","Planning",FALSE,140745600,232.714285714286,TRUE,1816,259.428571428571,TRUE,28944000,47.8571428571429,1
"118","Application Submitted",NA,8262,NA,NA,NA,2020-12-22,2021-05-28,2025-11-06,2026-11-13,2020-12-22,"Wind Onshore","Completed","Planning",FALSE,13564800,22.4285714285714,TRUE,1623,231.857142857143,TRUE,32140800,53.1428571428571,1
"119","Application Submitted",0.25,8276,NA,NA,NA,2020-12-22,2023-07-16,2025-10-02,2026-09-10,2020-12-22,"Wind Onshore","Completed","Planning",FALSE,80870400,133.714285714286,TRUE,809,115.571428571429,TRUE,29635200,49,1
"120","Application Submitted",NA,8277,NA,NA,NA,2020-12-30,2022-05-03,2031-05-13,2032-04-25,2020-12-30,"Wind Onshore","Completed","Planning",FALSE,42249600,69.8571428571429,FALSE,3297,471,TRUE,30067200,49.7142857142857,1
"121","Application Submitted",3.75,8870,NA,NA,NA,2021-03-03,2021-07-29,2023-09-16,2024-05-07,2021-03-03,"Solar Photovoltaics","Completed","Planning",TRUE,12787200,21.1428571428571,FALSE,779,111.285714285714,TRUE,20217600,33.4285714285714,1
"122","Application Submitted",NA,8871,NA,NA,NA,2021-02-26,2025-02-17,2027-09-15,2028-04-01,2021-02-26,"Wind Onshore","Completed","Planning",TRUE,125452800,207.428571428571,TRUE,940,134.285714285714,TRUE,17193600,28.4285714285714,1
"123","Application Submitted",NA,9676,NA,NA,NA,2021-06-02,2024-06-27,2024-06-28,2026-04-18,2021-06-02,"Wind Onshore","Completed","Planning",TRUE,96854400,160.142857142857,TRUE,1,0.142857142857143,TRUE,56937600,94.1428571428572,1
"124","Application Submitted",NA,10590,NA,NA,NA,2021-11-25,2022-06-10,2023-10-18,2024-06-08,2021-11-25,"Solar Photovoltaics","Completed","Planning",TRUE,17020800,28.1428571428571,TRUE,495,70.7142857142857,TRUE,20217600,33.4285714285714,1
"125","Application Submitted",58.8,11718,NA,NA,NA,2021-12-22,2028-09-03,2031-04-01,2032-04-24,2021-12-22,"Wind Onshore","Completed","Planning",TRUE,211420800,349.571428571429,TRUE,940,134.285714285714,TRUE,33609600,55.5714285714286,1
"126","Application Submitted",28.8,13669,NA,NA,NA,2023-01-05,2024-09-19,2028-08-17,2029-06-18,2023-01-05,"Wind Onshore","Completed","Planning",TRUE,53827200,89,TRUE,1428,204,TRUE,26352000,43.5714285714286,1
"127","Application Submitted",0.225,13991,NA,NA,NA,2023-01-13,2023-08-05,2028-03-22,2029-04-16,2023-01-13,"Wind Onshore","Completed","Planning",TRUE,17625600,29.1428571428571,FALSE,1691,241.571428571429,TRUE,33696000,55.7142857142857,1
"128","Application Submitted",0.6,13996,NA,NA,NA,2023-02-13,2026-11-30,2029-06-27,2030-07-21,2023-02-13,"Wind Onshore","Completed","Planning",FALSE,119750400,198,TRUE,940,134.285714285714,TRUE,33609600,55.5714285714286,1
"129","Application Submitted",50.4,14113,NA,NA,NA,2023-02-22,2028-06-06,2030-10-14,2031-01-13,2023-02-22,"Wind Onshore","Completed","Planning",TRUE,166838400,275.857142857143,FALSE,860,122.857142857143,TRUE,7862400,13,1
"130","Application Submitted",1,14123,NA,NA,NA,2023-03-27,2023-10-09,2025-03-05,2025-11-19,2023-03-27,"Solar Photovoltaics","Completed","Planning",TRUE,16934400,28,TRUE,513,73.2857142857143,TRUE,22377600,37,1
"131","Application Submitted",NA,14127,NA,NA,NA,2023-04-05,2024-08-31,2028-12-06,2030-09-26,2023-04-05,"Wind Onshore","Completed","Planning",TRUE,44409600,73.4285714285714,TRUE,1558,222.571428571429,TRUE,56937600,94.1428571428572,1
"132","Application Submitted",NA,14128,NA,NA,NA,2023-04-05,2023-07-19,2025-08-30,2028-02-29,2023-04-05,"Wind Onshore","Completed","Planning",TRUE,9072000,15,TRUE,773,110.428571428571,TRUE,78883200,130.428571428571,1
"133","Application Submitted",NA,14129,NA,NA,NA,2023-04-05,2024-04-19,2025-06-15,2027-12-15,2023-04-05,"Wind Onshore","Completed","Planning",TRUE,32832000,54.2857142857143,TRUE,422,60.2857142857143,TRUE,78883200,130.428571428571,1
"134","Application Submitted",0.85,14130,NA,NA,NA,2023-04-05,2025-06-20,2030-06-10,2031-09-29,2023-04-05,"Wind Onshore","Completed","Planning",FALSE,69724800,115.285714285714,TRUE,1816,259.428571428571,TRUE,41126400,68,1
"135","Application Submitted",NA,15152,NA,NA,NA,2023-06-19,2025-03-24,2034-03-04,2036-03-28,2023-06-19,"Wind Onshore","Completed","Planning",TRUE,55641600,92,TRUE,3267,466.714285714286,TRUE,65232000,107.857142857143,1
"136","Application Submitted",NA,15346,NA,NA,NA,2023-10-26,2026-09-12,2028-09-17,2029-09-17,2023-10-26,"Wind Onshore","Completed","Planning",TRUE,90892800,150.285714285714,TRUE,736,105.142857142857,TRUE,31536000,52.1428571428571,1
"137","Application Submitted",0.5,15355,NA,NA,NA,2023-11-07,2024-08-08,2026-05-10,2027-06-03,2023-11-07,"Wind Onshore","Completed","Planning",TRUE,23760000,39.2857142857143,TRUE,640,91.4285714285714,TRUE,33609600,55.5714285714286,1
"138","Application Submitted",0.225,15365,NA,NA,NA,2023-11-07,2025-11-26,2029-10-24,2031-01-13,2023-11-07,"Wind Onshore","Completed","Planning",FALSE,64800000,107.142857142857,TRUE,1428,204,TRUE,38534400,63.7142857142857,1
"139","Application Submitted",0.25,15378,NA,NA,NA,2023-11-09,2025-10-05,2028-06-17,2028-08-18,2023-11-09,"Wind Onshore","Completed","Planning",FALSE,60134400,99.4285714285714,TRUE,986,140.857142857143,TRUE,5356800,8.85714285714286,1
"140","Application Submitted",0.6,15438,NA,NA,NA,2023-11-06,2026-09-04,2031-02-10,2032-06-02,2023-11-06,"Wind Onshore","Completed","Planning",TRUE,89251200,147.571428571429,FALSE,1620,231.428571428571,TRUE,41299200,68.2857142857143,1
"141","Application Submitted",NA,16333,NA,NA,NA,2024-02-09,2026-08-02,2027-03-30,2029-09-28,2024-02-09,"Wind Onshore","Completed","Planning",TRUE,78192000,129.285714285714,FALSE,240,34.2857142857143,TRUE,78883200,130.428571428571,1
"142","Application Submitted",NA,16336,NA,NA,NA,2024-03-19,2026-06-04,2028-09-06,2029-06-07,2024-03-19,"Wind Onshore","Completed","Planning",TRUE,69724800,115.285714285714,TRUE,825,117.857142857143,TRUE,23673600,39.1428571428571,1
"143","Application Submitted",29.9,16337,NA,NA,NA,2024-03-06,2024-08-22,2025-12-30,2026-03-13,2024-03-06,"Solar Photovoltaics","Completed","Planning",FALSE,14601600,24.1428571428571,TRUE,495,70.7142857142857,TRUE,6307200,10.4285714285714,1
"144","Application Submitted",NA,16349,NA,NA,NA,2024-04-08,2028-09-23,2035-12-22,2036-07-01,2024-04-08,"Wind Onshore","Completed","Planning",TRUE,140745600,232.714285714286,TRUE,2646,378,TRUE,16588800,27.4285714285714,1
"145","Application Submitted",NA,16353,NA,NA,NA,2024-04-08,2027-06-20,2033-08-18,2034-09-01,2024-04-08,"Wind Onshore","Completed","Planning",TRUE,100915200,166.857142857143,TRUE,2251,321.571428571429,TRUE,32745600,54.1428571428571,1
"146","Application Submitted",2,16445,NA,NA,NA,2024-04-10,2024-08-29,2026-10-17,2027-09-02,2024-04-10,"Solar Photovoltaics","Completed","Planning",TRUE,12182400,20.1428571428571,FALSE,779,111.285714285714,TRUE,27648000,45.7142857142857,1
"147","Application Submitted",NA,16450,NA,NA,NA,2024-04-25,2026-08-06,2026-09-15,2027-04-30,2024-04-25,"Wind Onshore","Completed","Planning",TRUE,71971200,119,TRUE,40,5.71428571428571,TRUE,19612800,32.4285714285714,1
"148","Application Submitted",0.25,16453,NA,NA,NA,2024-04-17,2025-02-21,2031-06-18,2032-05-25,2024-04-17,"Wind Onshore","Completed","Planning",FALSE,26784000,44.2857142857143,TRUE,2308,329.714285714286,TRUE,29548800,48.8571428571429,1
"149","Application Submitted",0.25,16476,NA,NA,NA,2024-04-30,2026-05-01,2030-12-17,2032-01-11,2024-04-30,"Wind Onshore","Completed","Planning",TRUE,63158400,104.428571428571,TRUE,1691,241.571428571429,TRUE,33696000,55.7142857142857,1
"150","Application Submitted",NA,16547,NA,NA,NA,2024-05-06,2026-02-23,2031-12-25,2034-02-27,2024-05-06,"Wind Onshore","Completed","Planning",FALSE,56851200,94,TRUE,2131,304.428571428571,TRUE,68688000,113.571428571429,1
"151","Application Submitted",0.25,16568,NA,NA,NA,2024-05-17,2025-09-21,2028-01-22,2028-12-16,2024-05-17,"Wind Onshore","Completed","Planning",TRUE,42508800,70.2857142857143,TRUE,853,121.857142857143,TRUE,28425600,47,1
"152","Application Submitted",0.25,16578,NA,NA,NA,2024-05-17,2026-05-18,2026-06-27,2027-03-28,2024-05-17,"Wind Onshore","Completed","Planning",TRUE,63158400,104.428571428571,TRUE,40,5.71428571428571,TRUE,23673600,39.1428571428571,1
"153","Application Submitted",2,16583,NA,NA,NA,2024-04-16,2025-02-10,2025-12-20,2026-03-09,2024-04-16,"Solar Photovoltaics","Completed","Planning",TRUE,25920000,42.8571428571429,TRUE,313,44.7142857142857,TRUE,6825600,11.2857142857143,1
"154","Application Submitted",NA,16646,NA,NA,NA,2024-05-29,2025-04-04,2027-05-17,2027-10-31,2024-05-29,"Wind Onshore","Completed","Planning",TRUE,26784000,44.2857142857143,TRUE,773,110.428571428571,TRUE,14428800,23.8571428571429,1
"155","Application Submitted",NA,17112,NA,NA,NA,2024-07-26,2026-08-15,2035-07-26,2036-09-25,2024-07-26,"Wind Onshore","Completed","Planning",TRUE,64800000,107.142857142857,TRUE,3267,466.714285714286,TRUE,36892800,61,1
"156","Application Submitted",0.7,17115,NA,NA,NA,2024-08-07,2024-11-30,2026-10-14,2027-06-05,2024-08-07,"Solar Photovoltaics","Completed","Planning",TRUE,9936000,16.4285714285714,FALSE,683,97.5714285714286,TRUE,20217600,33.4285714285714,1
"157","Application Submitted",NA,17116,NA,NA,NA,2024-08-13,2026-11-24,2029-09-28,2029-12-28,2024-08-13,"Wind Onshore","Completed","Planning",TRUE,71971200,119,TRUE,1039,148.428571428571,TRUE,7862400,13,1
"158","Application Submitted",0.5,17126,NA,NA,NA,2024-08-14,2027-03-10,2027-05-15,2027-11-12,2024-08-14,"Wind Onshore","Completed","Planning",TRUE,81043200,134,TRUE,66,9.42857142857143,TRUE,15638400,25.8571428571429,1
"159","Application Submitted",NA,17164,NA,NA,NA,2024-08-15,2027-12-09,2036-11-18,2038-07-19,2024-08-15,"Wind Onshore","Completed","Planning",FALSE,104630400,173,TRUE,3267,466.714285714286,TRUE,52531200,86.8571428571429,1
"160","Application Submitted",0.6,17257,NA,NA,NA,2024-08-30,2026-01-16,2027-10-08,2028-09-14,2024-08-30,"Wind Onshore","Completed","Planning",TRUE,43545600,72,TRUE,630,90,TRUE,29548800,48.8571428571429,1
"161","Application Submitted",20,17260,NA,NA,NA,2024-09-04,2025-07-01,2027-01-15,2027-05-26,2024-09-04,"Solar Photovoltaics","Completed","Planning",TRUE,25920000,42.8571428571429,TRUE,563,80.4285714285714,TRUE,11318400,18.7142857142857,1
"162","Application Submitted",NA,17312,NA,NA,NA,2024-09-28,2026-07-26,2027-04-24,2027-08-16,2024-09-28,"Solar Photovoltaics","Completed","Planning",TRUE,57542400,95.1428571428572,FALSE,272,38.8571428571429,TRUE,9849600,16.2857142857143,1
"163","Application Submitted",0.6,17318,NA,NA,NA,2024-08-28,2027-02-19,2029-06-21,2029-11-14,2024-08-28,"Wind Onshore","Completed","Planning",TRUE,78192000,129.285714285714,TRUE,853,121.857142857143,TRUE,12614400,20.8571428571429,1
"164","Application Submitted",NA,17417,NA,NA,NA,2024-09-23,2025-03-28,2026-08-05,2027-01-02,2024-09-23,"Solar Photovoltaics","Completed","Planning",TRUE,16070400,26.5714285714286,TRUE,495,70.7142857142857,TRUE,12960000,21.4285714285714,1
"165","Application Submitted",NA,17425,NA,NA,NA,2024-09-20,2025-05-19,2031-08-31,2032-10-06,2024-09-20,"Wind Onshore","Completed","Planning",TRUE,20822400,34.4285714285714,TRUE,2295,327.857142857143,TRUE,34732800,57.4285714285714,1
"166","Application Submitted",NA,17426,NA,NA,NA,2024-09-23,2029-02-12,2031-09-10,2032-09-23,2024-09-23,"Wind Onshore","Completed","Planning",FALSE,138499200,229,TRUE,940,134.285714285714,TRUE,32745600,54.1428571428571,1
"167","Application Submitted",NA,17461,NA,NA,NA,2024-09-30,2026-02-01,2030-08-18,2031-07-01,2024-09-30,"Wind Onshore","Completed","Planning",TRUE,42249600,69.8571428571429,TRUE,1659,237,TRUE,27388800,45.2857142857143,1
"168","Application Submitted",16.8,17627,NA,NA,NA,2024-11-01,2028-01-03,2032-06-08,2034-02-06,2024-11-01,"Wind Onshore","Completed","Planning",TRUE,100051200,165.428571428571,TRUE,1618,231.142857142857,TRUE,52531200,86.8571428571429,1
"169","Application Submitted",NA,17665,NA,NA,NA,2024-10-23,2028-06-23,2031-01-26,2031-10-15,2024-10-23,"Wind Onshore","Completed","Planning",FALSE,115689600,191.285714285714,TRUE,947,135.285714285714,TRUE,22636800,37.4285714285714,1
"170","Application Submitted",NA,17711,NA,NA,NA,2024-11-07,2025-03-03,2027-07-30,2027-09-29,2024-11-07,"Solar Photovoltaics","Completed","Planning",TRUE,10022400,16.5714285714286,TRUE,879,125.571428571429,TRUE,5270400,8.71428571428572,1
"171","Application Submitted",0.3,17825,NA,NA,NA,2024-11-12,2028-04-23,2033-01-27,2033-12-27,2024-11-12,"Wind Onshore","Completed","Planning",TRUE,108691200,179.714285714286,FALSE,1740,248.571428571429,TRUE,28857600,47.7142857142857,1
"172","Application Submitted",3.5,18060,NA,NA,NA,2024-12-18,2025-02-19,2025-11-07,2026-06-29,2024-12-18,"Solar Photovoltaics","Completed","Planning",TRUE,5443200,9,TRUE,261,37.2857142857143,TRUE,20217600,33.4285714285714,1
"173","Application Submitted",0.25,18104,NA,NA,NA,2024-12-19,2025-04-14,2026-02-21,2026-09-21,2024-12-19,"Solar Photovoltaics","Completed","Planning",FALSE,10022400,16.5714285714286,FALSE,313,44.7142857142857,TRUE,18316800,30.2857142857143,1
"174","Application Submitted",NA,18147,NA,NA,NA,2025-01-15,2027-10-20,2030-05-17,2031-09-30,2025-01-15,"Wind Onshore","Completed","Planning",TRUE,87091200,144,TRUE,940,134.285714285714,TRUE,43286400,71.5714285714286,1
"175","Application Submitted",4.99,18205,NA,NA,NA,2025-01-13,2025-07-22,2027-02-10,2027-03-10,2025-01-13,"Solar Photovoltaics","Completed","Planning",FALSE,16416000,27.1428571428571,TRUE,568,81.1428571428571,TRUE,2419200,4,1
"176","Application Submitted",NA,18379,NA,NA,NA,2025-01-09,2025-06-29,2027-03-21,2028-04-14,2025-01-09,"Wind Onshore","Completed","Planning",TRUE,14774400,24.4285714285714,TRUE,630,90,TRUE,33696000,55.7142857142857,1
"177","Application Submitted",NA,18380,NA,NA,NA,2025-01-08,2027-03-03,2029-03-08,2028-10-17,2025-01-08,"Wind Onshore","Completed","Planning",TRUE,67737600,112,TRUE,736,105.142857142857,TRUE,-12268800,-20.2857142857143,1
"178","Application Submitted",0.25,18394,NA,NA,NA,2025-01-29,2027-05-12,2028-11-30,2029-12-24,2025-01-29,"Wind Onshore","Completed","Planning",TRUE,71971200,119,TRUE,568,81.1428571428571,TRUE,33609600,55.5714285714286,1
"179","Application Submitted",NA,18442,NA,NA,NA,2025-02-13,2027-03-11,2031-08-20,2032-05-08,2025-02-13,"Wind Onshore","Completed","Planning",TRUE,65318400,108,TRUE,1623,231.857142857143,TRUE,22636800,37.4285714285714,1
"180","Application Submitted",NA,18443,NA,NA,NA,2025-02-17,2026-08-13,2028-11-15,2029-01-15,2025-02-17,"Wind Onshore","Completed","Planning",TRUE,46828800,77.4285714285714,TRUE,825,117.857142857143,TRUE,5270400,8.71428571428572,1
"181","Application Submitted",NA,18444,NA,NA,NA,2025-02-17,2028-07-30,2031-02-17,2032-01-25,2025-02-17,"Wind Onshore","Completed","Planning",TRUE,108777600,179.857142857143,TRUE,932,133.142857142857,TRUE,29548800,48.8571428571429,1
"182","Application Submitted",0.2,18445,NA,NA,NA,2025-02-26,2028-12-03,2028-12-04,2030-04-19,2025-02-26,"Wind Onshore","Completed","Planning",TRUE,118886400,196.571428571429,TRUE,1,0.142857142857143,TRUE,43286400,71.5714285714286,1
"183","Awaiting Construction",9.2,4149,353980800,NA,NA,2007-10-02,2018-12-20,2025-04-15,2026-06-08,2007-10-02,"Wind Onshore","Completed","Connection",TRUE,353980800,585.285714285714,TRUE,2308,329.714285714286,TRUE,36201600,59.8571428571429,2
"184","Awaiting Construction",24,4301,143510400,NA,NA,2013-11-27,2018-06-15,2019-07-23,2020-06-21,2013-11-27,"Wind Onshore","Completed","Connection",TRUE,143510400,237.285714285714,TRUE,403,57.5714285714286,TRUE,28857600,47.7142857142857,2
"185","Awaiting Construction",13.8,4564,224121600,NA,NA,2010-12-09,2018-01-15,2020-08-12,2021-10-12,2010-12-09,"Wind Onshore","Completed","Connection",TRUE,224121600,370.571428571429,TRUE,940,134.285714285714,TRUE,36806400,60.8571428571429,2
"186","Awaiting Construction",12.6,4565,220147200,NA,NA,2012-08-23,2019-08-15,2025-10-13,2026-10-27,2012-08-23,"Wind Onshore","Completed","Connection",TRUE,220147200,364,FALSE,2251,321.571428571429,TRUE,32745600,54.1428571428571,2
"187","Awaiting Construction",25,6024,72057600,NA,NA,2016-02-10,2018-05-24,2019-06-15,2019-09-26,2016-02-10,"Solar Photovoltaics","Completed","Connection",TRUE,72057600,119.142857142857,FALSE,387,55.2857142857143,TRUE,8899200,14.7142857142857,2
"188","Awaiting Construction",20.7,6096,81043200,NA,NA,2015-10-13,2018-05-08,2022-11-22,2024-07-01,2015-10-13,"Wind Onshore","Completed","Connection",TRUE,81043200,134,TRUE,1659,237,TRUE,50716800,83.8571428571429,2
"189","Awaiting Construction",36.3,6143,152236800,NA,NA,2016-05-19,2021-03-16,2025-11-01,2026-05-19,2016-05-19,"Wind Onshore","Completed","Connection",TRUE,152236800,251.714285714286,TRUE,1691,241.571428571429,TRUE,17193600,28.4285714285714,2
"190","Awaiting Construction",2.3,6154,68774400,NA,NA,2016-06-15,2018-08-20,2020-08-25,2021-09-08,2016-06-15,"Wind Onshore","Completed","Connection",TRUE,68774400,113.714285714286,TRUE,736,105.142857142857,TRUE,32745600,54.1428571428571,2
"191","Awaiting Construction",29.7,6562,89164800,NA,NA,2018-02-19,2020-12-17,2025-07-03,2026-02-15,2018-02-19,"Wind Onshore","Completed","Connection",TRUE,89164800,147.428571428571,TRUE,1659,237,TRUE,19612800,32.4285714285714,2
"192","Awaiting Construction",4.8,6646,26092800,NA,NA,2018-06-19,2019-04-17,2023-09-23,2024-08-20,2018-06-19,"Wind Onshore","Completed","Connection",TRUE,26092800,43.1428571428571,FALSE,1620,231.428571428571,TRUE,28684800,47.4285714285714,2
"193","Awaiting Construction",0.3,6774,16416000,NA,NA,2018-12-10,2019-06-18,2022-04-22,2023-01-09,2018-12-10,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,TRUE,1039,148.428571428571,TRUE,22636800,37.4285714285714,2
